BmGene	BmChr	BmGeneStart	Bmsbid	PnGene	PnChr	PnGeneStart	sbid
BGIBMGA003371	Bmori_chr_6	5701221	136	PIENAPG00000008355	Pnapi_chr_9	3342707	96
BGIBMGA003373	Bmori_chr_6	5787611	136	PIENAPG00000011998	Pnapi_chr_9	3403831	96
BGIBMGA003374	Bmori_chr_6	5790364	136	PIENAPG00000007719	Pnapi_chr_9	3404485	96
BGIBMGA003375	Bmori_chr_6	5798264	136	PIENAPG00000003964	Pnapi_chr_9	3410054	96
BGIBMGA003377	Bmori_chr_6	5817037	136	PIENAPG00000001547	Pnapi_chr_9	3414475	96
BGIBMGA003378	Bmori_chr_6	5819667	136	PIENAPG00000008901	Pnapi_chr_9	3423200	96
BGIBMGA003379	Bmori_chr_6	5830632	136	PIENAPG00000010371	Pnapi_chr_9	4782137	96
BGIBMGA003380	Bmori_chr_6	5846497	136	PIENAPG00000007141	Pnapi_chr_9	4776502	96
BGIBMGA003381	Bmori_chr_6	5850984	136	PIENAPG00000008463	Pnapi_chr_9	4774065	96
BGIBMGA003382	Bmori_chr_6	5859495	136	PIENAPG00000007333	Pnapi_chr_9	4772292	96
BGIBMGA003383	Bmori_chr_6	5868682	136	PIENAPG00000002216	Pnapi_chr_9	4766896	96
BGIBMGA003386	Bmori_chr_6	6022929	136	PIENAPG00000006112	Pnapi_chr_9	4675528	96
BGIBMGA003396	Bmori_chr_6	6085349	136	PIENAPG00000009449	Pnapi_chr_9	4663313	96
BGIBMGA003397	Bmori_chr_6	6159137	136	PIENAPG00000013134	Pnapi_chr_9	4570796	96
BGIBMGA003398	Bmori_chr_6	6246444	136	PIENAPG00000002798	Pnapi_chr_9	4509127	96
BGIBMGA003399	Bmori_chr_6	6379538	136	PIENAPG00000000976	Pnapi_chr_9	4465059	96
BGIBMGA003400	Bmori_chr_6	6485129	136	PIENAPG00000012687	Pnapi_chr_9	4384012	96
BGIBMGA003402	Bmori_chr_6	6925028	136	PIENAPG00000011937	Pnapi_chr_9	4072709	96
BGIBMGA003404	Bmori_chr_6	7071820	136	PIENAPG00000000705	Pnapi_chr_9	3952974	96
BGIBMGA003407	Bmori_chr_6	7437271	136	PIENAPG00000006334	Pnapi_chr_9	3749419	96
BGIBMGA003410	Bmori_chr_6	7600835	136	PIENAPG00000012584	Pnapi_chr_9	3605529	96
BGIBMGA003411	Bmori_chr_6	7621664	136	PIENAPG00000011441	Pnapi_chr_9	3592210	96
BGIBMGA003412	Bmori_chr_6	7751171	136	PIENAPG00000006625	Pnapi_chr_9	3483742	96
BGIBMGA003415	Bmori_chr_6	7767925	136	PIENAPG00000006135	Pnapi_chr_9	3469839	96
BGIBMGA003416	Bmori_chr_6	7792878	136	PIENAPG00000013256	Pnapi_chr_9	3438160	96
BGIBMGA003417	Bmori_chr_6	7826440	136	PIENAPG00000000787	Pnapi_chr_9	4802563	96
BGIBMGA003419	Bmori_chr_6	7857145	136	PIENAPG00000009403	Pnapi_chr_9	4814517	96
BGIBMGA003422	Bmori_chr_6	7871798	136	PIENAPG00000009932	Pnapi_chr_9	4831170	96
BGIBMGA003423	Bmori_chr_6	7880247	136	PIENAPG00000006457	Pnapi_chr_9	4824187	96
BGIBMGA003424	Bmori_chr_6	7888754	136	PIENAPG00000010892	Pnapi_chr_9	4835030	96
BGIBMGA003428	Bmori_chr_6	7922344	136	PIENAPG00000005298	Pnapi_chr_9	4841388	96
BGIBMGA003431	Bmori_chr_6	7933433	136	PIENAPG00000000398	Pnapi_chr_9	4858012	96
BGIBMGA003435	Bmori_chr_6	7966201	137	PIENAPG00000004875	Pnapi_chr_16	6797223	37
BGIBMGA003436	Bmori_chr_6	7980543	137	PIENAPG00000011845	Pnapi_chr_16	6803269	37
BGIBMGA003437	Bmori_chr_6	7995830	137	PIENAPG00000005233	Pnapi_chr_16	6814822	37
BGIBMGA003440	Bmori_chr_6	8258936	137	PIENAPG00000008767	Pnapi_chr_16	7085417	37
BGIBMGA003441	Bmori_chr_6	8313927	137	PIENAPG00000012711	Pnapi_chr_16	7171720	37
BGIBMGA003442	Bmori_chr_6	8331150	137	PIENAPG00000006295	Pnapi_chr_16	7192540	37
BGIBMGA003445	Bmori_chr_6	8493780	137	PIENAPG00000000233	Pnapi_chr_16	7363636	37
BGIBMGA003446	Bmori_chr_6	8505224	137	PIENAPG00000007931	Pnapi_chr_16	7394450	37
BGIBMGA003447	Bmori_chr_6	8507219	137	PIENAPG00000011312	Pnapi_chr_16	7396093	37
BGIBMGA003448	Bmori_chr_6	8528747	137	PIENAPG00000002092	Pnapi_chr_16	7413499	37
BGIBMGA003449	Bmori_chr_6	8531170	137	PIENAPG00000010744	Pnapi_chr_16	7415255	37
BGIBMGA003450	Bmori_chr_6	8534709	137	PIENAPG00000000133	Pnapi_chr_16	6170474	35
BGIBMGA003452	Bmori_chr_6	8561213	137	PIENAPG00000006184	Pnapi_chr_16	6150287	35
BGIBMGA003454	Bmori_chr_6	8624815	137	PIENAPG00000004157	Pnapi_chr_16	6120191	35
BGIBMGA003455	Bmori_chr_6	8637105	137	PIENAPG00000008953	Pnapi_chr_16	6087754	35
BGIBMGA003456	Bmori_chr_6	8669355	137	PIENAPG00000003104	Pnapi_chr_16	6096346	35
BGIBMGA003458	Bmori_chr_6	8694288	137	PIENAPG00000010602	Pnapi_chr_16	6060344	35
BGIBMGA003463	Bmori_chr_6	8888735	137	PIENAPG00000000518	Pnapi_chr_16	5823138	35
BGIBMGA003466	Bmori_chr_6	8925026	137	PIENAPG00000004943	Pnapi_chr_16	5865142	35
BGIBMGA003467	Bmori_chr_6	8941876	137	PIENAPG00000012603	Pnapi_chr_16	5902083	35
BGIBMGA003468	Bmori_chr_6	8983152	137	PIENAPG00000009376	Pnapi_chr_16	5929992	35
BGIBMGA003469	Bmori_chr_6	8987645	137	PIENAPG00000004880	Pnapi_chr_16	5932479	35
BGIBMGA003470	Bmori_chr_6	8996524	137	PIENAPG00000010575	Pnapi_chr_16	5946051	35
BGIBMGA003476	Bmori_chr_6	9285272	137	PIENAPG00000011601	Pnapi_chr_16	3555848	35
BGIBMGA003480	Bmori_chr_6	9579497	137	PIENAPG00000012522	Pnapi_chr_16	3809748	35
BGIBMGA003481	Bmori_chr_6	9588135	137	PIENAPG00000004202	Pnapi_chr_16	3821090	35
BGIBMGA003482	Bmori_chr_6	9605107	137	PIENAPG00000002279	Pnapi_chr_16	3831373	35
BGIBMGA003486	Bmori_chr_6	9631470	137	PIENAPG00000002952	Pnapi_chr_16	3843229	35
BGIBMGA003488	Bmori_chr_6	9641075	137	PIENAPG00000005622	Pnapi_chr_16	3854301	35
BGIBMGA003489	Bmori_chr_6	9648409	137	PIENAPG00000013126	Pnapi_chr_16	3864539	35
BGIBMGA003491	Bmori_chr_6	9762495	137	PIENAPG00000001154	Pnapi_chr_16	3983872	35
BGIBMGA003495	Bmori_chr_6	10017270	137	PIENAPG00000002812	Pnapi_chr_16	4218159	35
BGIBMGA003501	Bmori_chr_6	10145957	137	PIENAPG00000001919	Pnapi_chr_16	4356724	35
BGIBMGA003506	Bmori_chr_6	10327171	137	PIENAPG00000012544	Pnapi_chr_16	4383914	35
BGIBMGA003507	Bmori_chr_6	10408438	137	PIENAPG00000009512	Pnapi_chr_16	4627543	35
BGIBMGA003508	Bmori_chr_6	10457544	137	PIENAPG00000013494	Pnapi_chr_16	4681971	35
BGIBMGA003509	Bmori_chr_6	10470935	137	PIENAPG00000011585	Pnapi_chr_16	4697009	35
BGIBMGA003511	Bmori_chr_6	10476299	137	PIENAPG00000005141	Pnapi_chr_16	4702398	35
BGIBMGA003515	Bmori_chr_6	10504937	137	PIENAPG00000009235	Pnapi_chr_16	4725923	35
BGIBMGA003517	Bmori_chr_6	10517593	137	PIENAPG00000005480	Pnapi_chr_16	4733275	35
BGIBMGA003518	Bmori_chr_6	10583616	137	PIENAPG00000006498	Pnapi_chr_16	4749651	35
BGIBMGA003519	Bmori_chr_6	10599625	137	PIENAPG00000013152	Pnapi_chr_16	4775094	35
BGIBMGA003522	Bmori_chr_6	11216171	137	PIENAPG00000001442	Pnapi_chr_16	4921019	35
BGIBMGA003525	Bmori_chr_6	11500526	137	PIENAPG00000012698	Pnapi_chr_16	5158103	35
BGIBMGA003527	Bmori_chr_6	11538200	137	PIENAPG00000000400	Pnapi_chr_16	5165331	35
BGIBMGA003530	Bmori_chr_6	11549788	137	PIENAPG00000010119	Pnapi_chr_16	5167380	35
BGIBMGA003538	Bmori_chr_6	11876814	137	PIENAPG00000013558	Pnapi_chr_16	5435323	35
BGIBMGA003540	Bmori_chr_6	11966491	137	PIENAPG00000009332	Pnapi_chr_16	5537131	35
BGIBMGA003541	Bmori_chr_6	11973582	137	PIENAPG00000007063	Pnapi_chr_16	5541984	35
BGIBMGA003542	Bmori_chr_6	12116467	137	PIENAPG00000013099	Pnapi_chr_16	5669112	35
BGIBMGA003548	Bmori_chr_6	12772398	138	PIENAPG00000013513	Pnapi_chr_17	5289135	40
BGIBMGA003549	Bmori_chr_6	13515955	138	PIENAPG00000012816	Pnapi_chr_17	5452909	40
BGIBMGA003550	Bmori_chr_6	13528189	138	PIENAPG00000008401	Pnapi_chr_17	5468215	40
BGIBMGA003551	Bmori_chr_6	13535316	138	PIENAPG00000005705	Pnapi_chr_17	5474367	40
BGIBMGA003552	Bmori_chr_6	13546335	138	PIENAPG00000010853	Pnapi_chr_17	5480900	40
BGIBMGA003553	Bmori_chr_6	13551160	138	PIENAPG00000005711	Pnapi_chr_17	5536656	40
BGIBMGA003554	Bmori_chr_6	13661671	138	PIENAPG00000010633	Pnapi_chr_17	5564077	40
BGIBMGA003556	Bmori_chr_6	13756983	138	PIENAPG00000008341	Pnapi_chr_17	5622097	40
BGIBMGA003558	Bmori_chr_6	13797849	138	PIENAPG00000007856	Pnapi_chr_17	5635289	40
BGIBMGA003560	Bmori_chr_6	13823034	138	PIENAPG00000011206	Pnapi_chr_17	5655841	40
BGIBMGA003563	Bmori_chr_6	14025204	138	PIENAPG00000010125	Pnapi_chr_17	5876828	40
BGIBMGA003566	Bmori_chr_6	14039526	138	PIENAPG00000005864	Pnapi_chr_17	5902611	40
BGIBMGA003567	Bmori_chr_6	14047329	138	PIENAPG00000004400	Pnapi_chr_17	5915538	40
BGIBMGA003573	Bmori_chr_6	14389169	138	PIENAPG00000010047	Pnapi_chr_17	6166253	40
BGIBMGA003575	Bmori_chr_6	14478345	138	PIENAPG00000008619	Pnapi_chr_17	6210700	40
BGIBMGA003576	Bmori_chr_6	14584002	138	PIENAPG00000012921	Pnapi_chr_17	6268495	40
BGIBMGA003579	Bmori_chr_6	14664331	138	PIENAPG00000007554	Pnapi_chr_17	6317786	40
BGIBMGA003583	Bmori_chr_6	14731461	138	PIENAPG00000010547	Pnapi_chr_17	6352230	40
BGIBMGA003587	Bmori_chr_6	14769851	138	PIENAPG00000001969	Pnapi_chr_17	6394074	40
BGIBMGA003588	Bmori_chr_6	14792340	138	PIENAPG00000009023	Pnapi_chr_17	6413290	40
BGIBMGA003594	Bmori_chr_6	14999861	138	PIENAPG00000009158	Pnapi_chr_17	6595193	40
BGIBMGA003595	Bmori_chr_6	15020896	138	PIENAPG00000007128	Pnapi_chr_17	6608037	40
BGIBMGA003598	Bmori_chr_6	15058770	138	PIENAPG00000004584	Pnapi_chr_17	6621444	40
BGIBMGA003600	Bmori_chr_6	15062276	138	PIENAPG00000006887	Pnapi_chr_17	6634465	40
BGIBMGA003601	Bmori_chr_6	15100951	138	PIENAPG00000005144	Pnapi_chr_17	6656545	40
BGIBMGA003602	Bmori_chr_6	15115082	138	PIENAPG00000002494	Pnapi_chr_17	6660270	40
BGIBMGA003603	Bmori_chr_6	15127629	138	PIENAPG00000001837	Pnapi_chr_17	6666942	40
BGIBMGA003606	Bmori_chr_6	15161308	138	PIENAPG00000012616	Pnapi_chr_17	6686819	40
BGIBMGA003608	Bmori_chr_6	15200059	138	PIENAPG00000006670	Pnapi_chr_17	6705185	40
BGIBMGA003609	Bmori_chr_6	15212803	138	PIENAPG00000000060	Pnapi_chr_17	6713422	40
BGIBMGA003610	Bmori_chr_6	15225472	138	PIENAPG00000010309	Pnapi_chr_17	6721739	40
BGIBMGA003611	Bmori_chr_6	15240088	138	PIENAPG00000006431	Pnapi_chr_17	6736392	40
BGIBMGA003612	Bmori_chr_6	15262292	138	PIENAPG00000006431	Pnapi_chr_17	6736392	40
BGIBMGA003615	Bmori_chr_6	15281670	138	PIENAPG00000009254	Pnapi_chr_17	6761590	40
BGIBMGA003616	Bmori_chr_6	15303051	138	PIENAPG00000009012	Pnapi_chr_17	6779762	40
BGIBMGA003617	Bmori_chr_6	15315955	138	PIENAPG00000003989	Pnapi_chr_17	6847986	40
BGIBMGA003621	Bmori_chr_6	15410018	138	PIENAPG00000005529	Pnapi_chr_17	6856656	40
BGIBMGA003622	Bmori_chr_6	15416189	138	PIENAPG00000005948	Pnapi_chr_17	6867778	40
BGIBMGA003623	Bmori_chr_6	15424436	138	PIENAPG00000004713	Pnapi_chr_17	6872531	40
BGIBMGA003624	Bmori_chr_6	15427152	138	PIENAPG00000005246	Pnapi_chr_17	6873877	40
BGIBMGA003625	Bmori_chr_6	15436291	138	PIENAPG00000003096	Pnapi_chr_17	6877883	40
BGIBMGA003626	Bmori_chr_6	15443445	138	PIENAPG00000011033	Pnapi_chr_17	6884937	40
BGIBMGA003627	Bmori_chr_6	15446174	138	PIENAPG00000007865	Pnapi_chr_17	6887798	40
BGIBMGA003628	Bmori_chr_6	15456904	138	PIENAPG00000004557	Pnapi_chr_17	6953807	40
BGIBMGA003632	Bmori_chr_6	15604799	138	PIENAPG00000005616	Pnapi_chr_17	6977319	40
BGIBMGA003634	Bmori_chr_6	15663485	138	PIENAPG00000009535	Pnapi_chr_17	7006957	40
BGIBMGA003636	Bmori_chr_6	15696798	138	PIENAPG00000013305	Pnapi_chr_17	7028368	40
BGIBMGA003643	Bmori_chr_6	15791358	138	PIENAPG00000007188	Pnapi_chr_17	7073156	40
BGIBMGA003645	Bmori_chr_6	15827185	138	PIENAPG00000000700	Pnapi_chr_17	7124697	40
BGIBMGA003647	Bmori_chr_6	16017528	138	PIENAPG00000008593	Pnapi_chr_17	7310051	40
BGIBMGA003650	Bmori_chr_6	16056342	138	PIENAPG00000008484	Pnapi_chr_17	7329075	40
BGIBMGA003655	Bmori_chr_6	17037815	138	PIENAPG00000003289	Pnapi_chr_17	7921117	40
BGIBMGA003656	Bmori_chr_6	17054863	138	PIENAPG00000008560	Pnapi_chr_17	7921993	40
BGIBMGA003657	Bmori_chr_6	17056541	138	PIENAPG00000007086	Pnapi_chr_17	7916126	40
BGIBMGA003658	Bmori_chr_6	17060032	138	PIENAPG00000002582	Pnapi_chr_17	7913820	40
BGIBMGA003659	Bmori_chr_6	17063849	138	PIENAPG00000009298	Pnapi_chr_17	7896736	40
BGIBMGA003661	Bmori_chr_6	17078387	138	PIENAPG00000005700	Pnapi_chr_17	7881218	40
BGIBMGA003662	Bmori_chr_6	17088175	138	PIENAPG00000008293	Pnapi_chr_17	7870655	40
BGIBMGA003664	Bmori_chr_6	17106009	138	PIENAPG00000011538	Pnapi_chr_17	7856938	40
BGIBMGA003668	Bmori_chr_6	17145766	138	PIENAPG00000003320	Pnapi_chr_17	7846386	40
BGIBMGA003670	Bmori_chr_6	17163748	138	PIENAPG00000000501	Pnapi_chr_17	7842858	40
BGIBMGA003672	Bmori_chr_6	17177152	138	PIENAPG00000008318	Pnapi_chr_17	7832255	40
BGIBMGA003676	Bmori_chr_6	17222218	138	PIENAPG00000007764	Pnapi_chr_17	7828670	40
BGIBMGA003685	Bmori_chr_6	17598593	138	PIENAPG00000003077	Pnapi_chr_17	7676178	40
BGIBMGA003686	Bmori_chr_6	18236212	138	PIENAPG00000001616	Pnapi_chr_17	8240279	40
BGIBMGA003693	Bmori_chr_6	18463340	138	PIENAPG00000001932	Pnapi_chr_17	8395709	40
BGIBMGA003695	Bmori_chr_6	18533069	138	PIENAPG00000004993	Pnapi_chr_17	8448748	40
BGIBMGA003745	Bmori_chr_7	1209857	139	PIENAPG00000008242	Pnapi_chr_6	9619093	86
BGIBMGA003747	Bmori_chr_7	1252862	139	PIENAPG00000011131	Pnapi_chr_6	9601991	86
BGIBMGA003751	Bmori_chr_7	1388341	139	PIENAPG00000011149	Pnapi_chr_6	9542079	86
BGIBMGA003754	Bmori_chr_7	1466511	139	PIENAPG00000012680	Pnapi_chr_6	9464859	86
BGIBMGA003756	Bmori_chr_7	1480928	139	PIENAPG00000012680	Pnapi_chr_6	9464859	86
BGIBMGA003759	Bmori_chr_7	1723806	139	PIENAPG00000005384	Pnapi_chr_6	9325284	86
BGIBMGA003764	Bmori_chr_7	1786412	139	PIENAPG00000003457	Pnapi_chr_6	9303255	86
BGIBMGA003766	Bmori_chr_7	1850053	139	PIENAPG00000007189	Pnapi_chr_6	9229578	86
BGIBMGA003767	Bmori_chr_7	1875677	139	PIENAPG00000010950	Pnapi_chr_6	9226638	86
BGIBMGA003768	Bmori_chr_7	1880450	139	PIENAPG00000006128	Pnapi_chr_6	9201181	86
BGIBMGA003769	Bmori_chr_7	1945924	139	PIENAPG00000008462	Pnapi_chr_6	9190275	86
BGIBMGA003770	Bmori_chr_7	1969166	139	PIENAPG00000006581	Pnapi_chr_6	9165723	86
BGIBMGA003774	Bmori_chr_7	2054299	139	PIENAPG00000012834	Pnapi_chr_6	9131147	86
BGIBMGA003775	Bmori_chr_7	2068732	139	PIENAPG00000012263	Pnapi_chr_6	9107415	86
BGIBMGA003778	Bmori_chr_7	2137050	139	PIENAPG00000007643	Pnapi_chr_6	9101159	86
BGIBMGA003779	Bmori_chr_7	2154692	139	PIENAPG00000010963	Pnapi_chr_6	9093378	86
BGIBMGA003781	Bmori_chr_7	2268261	139	PIENAPG00000005870	Pnapi_chr_6	9028326	86
BGIBMGA003783	Bmori_chr_7	2279885	139	PIENAPG00000002589	Pnapi_chr_6	9019310	86
BGIBMGA003784	Bmori_chr_7	2398885	139	PIENAPG00000010546	Pnapi_chr_6	8945024	86
BGIBMGA003788	Bmori_chr_7	2421555	139	PIENAPG00000012734	Pnapi_chr_6	8934123	86
BGIBMGA003789	Bmori_chr_7	2445654	139	PIENAPG00000006645	Pnapi_chr_6	8926398	86
BGIBMGA003792	Bmori_chr_7	2593926	139	PIENAPG00000012696	Pnapi_chr_6	8762897	86
BGIBMGA003793	Bmori_chr_7	2604640	139	PIENAPG00000012420	Pnapi_chr_6	8754054	86
BGIBMGA003794	Bmori_chr_7	2606728	139	PIENAPG00000007937	Pnapi_chr_6	8753218	86
BGIBMGA003795	Bmori_chr_7	2625704	139	PIENAPG00000003652	Pnapi_chr_6	8733823	86
BGIBMGA003796	Bmori_chr_7	2636308	139	PIENAPG00000006380	Pnapi_chr_6	8731036	86
BGIBMGA003807	Bmori_chr_7	3632757	139	PIENAPG00000011631	Pnapi_chr_6	8175743	86
BGIBMGA003808	Bmori_chr_7	3643690	139	PIENAPG00000007546	Pnapi_chr_6	8172136	86
BGIBMGA003809	Bmori_chr_7	3653088	139	PIENAPG00000011603	Pnapi_chr_6	8167942	86
BGIBMGA003810	Bmori_chr_7	3659569	139	PIENAPG00000003665	Pnapi_chr_6	8159631	86
BGIBMGA003811	Bmori_chr_7	3672143	139	PIENAPG00000006379	Pnapi_chr_6	8147124	86
BGIBMGA003812	Bmori_chr_7	3750016	139	PIENAPG00000000483	Pnapi_chr_6	8061420	86
BGIBMGA003814	Bmori_chr_7	3897092	139	PIENAPG00000009877	Pnapi_chr_6	6521479	86
BGIBMGA003816	Bmori_chr_7	5219108	139	PIENAPG00000012601	Pnapi_chr_6	6772932	86
BGIBMGA003820	Bmori_chr_7	5386456	139	PIENAPG00000009926	Pnapi_chr_6	6856713	86
BGIBMGA003821	Bmori_chr_7	5395849	139	PIENAPG00000003827	Pnapi_chr_6	6861640	86
BGIBMGA003826	Bmori_chr_7	5706287	139	PIENAPG00000002567	Pnapi_chr_6	8273310	86
BGIBMGA003828	Bmori_chr_7	5716353	139	PIENAPG00000003302	Pnapi_chr_6	7051892	86
BGIBMGA003830	Bmori_chr_7	5741344	139	PIENAPG00000013368	Pnapi_chr_6	7077633	86
BGIBMGA003831	Bmori_chr_7	5761722	139	PIENAPG00000010814	Pnapi_chr_6	7087895	86
BGIBMGA003833	Bmori_chr_7	6075871	139	PIENAPG00000013088	Pnapi_chr_6	7287970	86
BGIBMGA003834	Bmori_chr_7	6122304	139	PIENAPG00000013061	Pnapi_chr_6	7315213	86
BGIBMGA003835	Bmori_chr_7	6141937	139	PIENAPG00000008183	Pnapi_chr_6	7335463	86
BGIBMGA003836	Bmori_chr_7	6177203	139	PIENAPG00000003004	Pnapi_chr_6	7359580	86
BGIBMGA003839	Bmori_chr_7	6367800	139	PIENAPG00000006922	Pnapi_chr_6	7471270	86
BGIBMGA003840	Bmori_chr_7	6492111	139	PIENAPG00000001492	Pnapi_chr_6	7549451	86
BGIBMGA003841	Bmori_chr_7	6497689	139	PIENAPG00000005643	Pnapi_chr_6	7657671	86
BGIBMGA003843	Bmori_chr_7	6501064	139	PIENAPG00000005684	Pnapi_chr_6	7659406	86
BGIBMGA003844	Bmori_chr_7	6517153	139	PIENAPG00000007478	Pnapi_chr_6	7667911	86
BGIBMGA003845	Bmori_chr_7	6521738	139	PIENAPG00000008513	Pnapi_chr_6	7670183	86
BGIBMGA003846	Bmori_chr_7	6530342	139	PIENAPG00000013229	Pnapi_chr_6	7679816	86
BGIBMGA003847	Bmori_chr_7	6532575	139	PIENAPG00000000303	Pnapi_chr_6	7682870	86
BGIBMGA003848	Bmori_chr_7	6535139	139	PIENAPG00000000547	Pnapi_chr_6	7712433	86
BGIBMGA003857	Bmori_chr_7	6701474	139	PIENAPG00000004864	Pnapi_chr_6	7777501	86
BGIBMGA003860	Bmori_chr_7	6753894	139	PIENAPG00000005109	Pnapi_chr_6	7809177	86
BGIBMGA003862	Bmori_chr_7	6966717	139	PIENAPG00000001954	Pnapi_chr_6	7927213	86
BGIBMGA003866	Bmori_chr_7	7100011	139	PIENAPG00000008131	Pnapi_chr_6	8034901	86
BGIBMGA003867	Bmori_chr_7	7144724	139	PIENAPG00000012091	Pnapi_chr_6	8041030	86
BGIBMGA003869	Bmori_chr_7	7152041	140	PIENAPG00000000733	Pnapi_chr_12	4872406	16
BGIBMGA003871	Bmori_chr_7	7174677	140	PIENAPG00000013210	Pnapi_chr_12	4848555	16
BGIBMGA003872	Bmori_chr_7	7195986	140	PIENAPG00000012705	Pnapi_chr_12	4840585	16
BGIBMGA003873	Bmori_chr_7	7218121	140	PIENAPG00000002663	Pnapi_chr_12	4832160	16
BGIBMGA003874	Bmori_chr_7	7248068	140	PIENAPG00000009200	Pnapi_chr_12	4824737	16
BGIBMGA003875	Bmori_chr_7	7275371	140	PIENAPG00000011316	Pnapi_chr_12	4813486	16
BGIBMGA003877	Bmori_chr_7	7288913	140	PIENAPG00000004489	Pnapi_chr_12	4800877	16
BGIBMGA003880	Bmori_chr_7	7327804	140	PIENAPG00000010087	Pnapi_chr_12	4739973	16
BGIBMGA003881	Bmori_chr_7	7340896	140	PIENAPG00000010645	Pnapi_chr_12	4760492	16
BGIBMGA003886	Bmori_chr_7	7479064	141	PIENAPG00000005582	Pnapi_chr_6	6249150	86
BGIBMGA003888	Bmori_chr_7	7641603	141	PIENAPG00000004298	Pnapi_chr_6	6346602	86
BGIBMGA003889	Bmori_chr_7	7644889	141	PIENAPG00000001354	Pnapi_chr_6	6350262	86
BGIBMGA003890	Bmori_chr_7	7669028	141	PIENAPG00000005463	Pnapi_chr_6	6359664	86
BGIBMGA003892	Bmori_chr_7	7695726	141	PIENAPG00000000689	Pnapi_chr_6	6358172	86
BGIBMGA003893	Bmori_chr_7	7706128	141	PIENAPG00000006647	Pnapi_chr_6	6395035	86
BGIBMGA003894	Bmori_chr_7	7713287	141	PIENAPG00000005197	Pnapi_chr_6	6392536	86
BGIBMGA003898	Bmori_chr_7	7725323	141	PIENAPG00000001130	Pnapi_chr_6	6401324	86
BGIBMGA003899	Bmori_chr_7	7737213	141	PIENAPG00000010284	Pnapi_chr_6	6405494	86
BGIBMGA003900	Bmori_chr_7	7801670	141	PIENAPG00000012879	Pnapi_chr_6	6441351	86
BGIBMGA003902	Bmori_chr_7	7836818	141	PIENAPG00000002062	Pnapi_chr_6	6454356	86
BGIBMGA003903	Bmori_chr_7	7844392	141	PIENAPG00000006678	Pnapi_chr_6	6457824	86
BGIBMGA003904	Bmori_chr_7	7863560	141	PIENAPG00000012090	Pnapi_chr_6	6471125	86
BGIBMGA003906	Bmori_chr_7	7880238	141	PIENAPG00000004344	Pnapi_chr_6	6478185	86
BGIBMGA003907	Bmori_chr_7	7883726	141	PIENAPG00000003892	Pnapi_chr_6	6479842	86
BGIBMGA003908	Bmori_chr_7	7888606	141	PIENAPG00000003892	Pnapi_chr_6	6479842	86
BGIBMGA003909	Bmori_chr_7	7905798	141	PIENAPG00000013335	Pnapi_chr_6	6506511	86
BGIBMGA003912	Bmori_chr_7	7925796	141	PIENAPG00000005139	Pnapi_chr_6	6608845	86
BGIBMGA003913	Bmori_chr_7	7936677	142	PIENAPG00000012254	Pnapi_chr_12	4875532	16
BGIBMGA003914	Bmori_chr_7	7942757	142	PIENAPG00000003854	Pnapi_chr_12	4879613	16
BGIBMGA003918	Bmori_chr_7	7987528	142	PIENAPG00000007275	Pnapi_chr_12	4905814	16
BGIBMGA003921	Bmori_chr_7	7995773	142	PIENAPG00000003965	Pnapi_chr_12	4912208	16
BGIBMGA003922	Bmori_chr_7	7999938	142	PIENAPG00000010049	Pnapi_chr_12	4916081	16
BGIBMGA003925	Bmori_chr_7	8014934	142	PIENAPG00000011292	Pnapi_chr_12	4923639	16
BGIBMGA003926	Bmori_chr_7	8023903	142	PIENAPG00000002355	Pnapi_chr_12	4926815	16
BGIBMGA003927	Bmori_chr_7	8032803	142	PIENAPG00000012790	Pnapi_chr_12	4970177	16
BGIBMGA003928	Bmori_chr_7	8034921	142	PIENAPG00000012574	Pnapi_chr_12	4972256	16
BGIBMGA003929	Bmori_chr_7	8038708	142	PIENAPG00000007027	Pnapi_chr_12	4976002	16
BGIBMGA003930	Bmori_chr_7	8058280	142	PIENAPG00000010927	Pnapi_chr_12	5005224	16
BGIBMGA003931	Bmori_chr_7	8062594	142	PIENAPG00000004611	Pnapi_chr_12	5009915	16
BGIBMGA003932	Bmori_chr_7	8078792	142	PIENAPG00000011129	Pnapi_chr_12	5029177	16
BGIBMGA003934	Bmori_chr_7	8192165	142	PIENAPG00000003160	Pnapi_chr_12	5187916	16
BGIBMGA003935	Bmori_chr_7	8322682	142	PIENAPG00000001458	Pnapi_chr_12	5285510	16
BGIBMGA003938	Bmori_chr_7	8451263	142	PIENAPG00000010913	Pnapi_chr_12	5359887	16
BGIBMGA003939	Bmori_chr_7	8462036	142	PIENAPG00000006821	Pnapi_chr_12	5380963	16
BGIBMGA003940	Bmori_chr_7	8466750	142	PIENAPG00000004929	Pnapi_chr_12	5392426	16
BGIBMGA003941	Bmori_chr_7	8471240	142	PIENAPG00000006932	Pnapi_chr_12	5396191	16
BGIBMGA003942	Bmori_chr_7	8482195	142	PIENAPG00000005618	Pnapi_chr_12	5411083	16
BGIBMGA003943	Bmori_chr_7	8491347	142	PIENAPG00000013457	Pnapi_chr_12	5421203	16
BGIBMGA003945	Bmori_chr_7	8505374	142	PIENAPG00000002703	Pnapi_chr_12	7841333	16
BGIBMGA003946	Bmori_chr_7	8522471	142	PIENAPG00000005215	Pnapi_chr_12	7833203	16
BGIBMGA003947	Bmori_chr_7	8553489	142	PIENAPG00000007069	Pnapi_chr_12	7801070	16
