Marker Chromosome Physical_coordinate_bp genetic_coordinate_cM
19466 Chromosome_22 986545 0.73
19467 Chromosome_22 986557 1.09
19469 Chromosome_22 986599 0.73
19470 Chromosome_22 986614 1.09
19472 Chromosome_22 1013009 0.36
19474 Chromosome_22 1013053 0.36
19475 Chromosome_22 1013070 1.09
19483 Chromosome_22 1043296 1.45
19484 Chromosome_22 1043304 1.45
19490 Chromosome_22 1043369 1.45
19493 Chromosome_22 1132850 2.18
19508 Chromosome_22 1389542 2.18
19509 Chromosome_22 1389553 1.82
19511 Chromosome_22 1404231 1.82
19512 Chromosome_22 1404250 2.18
19513 Chromosome_22 1404256 2.18
19514 Chromosome_22 1429501 2.18
19515 Chromosome_22 1429554 2.55
19529 Chromosome_22 1565249 2.18
19531 Chromosome_22 1565275 2.18
19535 Chromosome_22 2054190 3.28
19545 Chromosome_22 2108062 3.28
19546 Chromosome_22 2108073 3.28
19547 Chromosome_22 2108092 3.28
19548 Chromosome_22 2108093 3.28
19550 Chromosome_22 2132036 3.28
19551 Chromosome_22 2132037 3.28
19552 Chromosome_22 2132047 3.28
19553 Chromosome_22 2132129 3.28
19561 Chromosome_22 2482048 4.37
19562 Chromosome_22 2482120 4.37
19563 Chromosome_22 2559963 4.01
19564 Chromosome_22 2559967 4.01
19570 Chromosome_22 2651689 4.73
19571 Chromosome_22 2651710 4.73
19572 Chromosome_22 2651711 3.28
19573 Chromosome_22 2651728 4.73
19579 Chromosome_22 2869814 16.22
19581 Chromosome_22 2869826 16.22
19582 Chromosome_22 2869831 16.22
19604 Chromosome_22 2892690 4.73
19605 Chromosome_22 2915320 4.73
19607 Chromosome_22 2915333 4.73
19609 Chromosome_22 2956949 4.73
19621 Chromosome_22 3254599 5.46
19627 Chromosome_22 3340858 5.83
19628 Chromosome_22 3340912 5.83
19629 Chromosome_22 3372615 5.46
19630 Chromosome_22 3401340 5.83
19631 Chromosome_22 3401381 5.83
19632 Chromosome_22 3401388 5.83
19643 Chromosome_22 3815218 7.30
19649 Chromosome_22 4086631 7.30
19651 Chromosome_22 4086665 7.66
19654 Chromosome_22 4086724 7.66
19656 Chromosome_22 4089722 8.02
19657 Chromosome_22 4089725 7.66
19660 Chromosome_22 4124487 8.75
19663 Chromosome_22 4201880 9.85
19665 Chromosome_22 4408918 9.85
19666 Chromosome_22 4414289 9.48
19670 Chromosome_22 4554108 9.48
19671 Chromosome_22 4554122 9.48
19672 Chromosome_22 4554125 9.48
19673 Chromosome_22 4554190 9.48
19676 Chromosome_22 4555725 9.85
19681 Chromosome_22 4924107 14.39
19682 Chromosome_22 4935516 14.39
19686 Chromosome_22 4935572 14.76
19687 Chromosome_22 4942848 14.39
19825 Chromosome_22 5560817 22.16
19827 Chromosome_22 5587823 22.16
19829 Chromosome_22 5616350 22.53
19830 Chromosome_22 5666313 23.62
19834 Chromosome_22 5825276 23.62
19835 Chromosome_22 5825286 23.98
19838 Chromosome_22 5825326 23.98
19843 Chromosome_22 5901791 23.26
19845 Chromosome_22 5901821 23.62
19846 Chromosome_22 5922922 23.62
19847 Chromosome_22 5948668 23.62
19856 Chromosome_22 6055669 25.08
19865 Chromosome_22 6170963 26.55
19866 Chromosome_22 6170964 26.55
19871 Chromosome_22 6303951 26.18
19875 Chromosome_22 6305366 27.27
19876 Chromosome_22 6321845 26.55
19877 Chromosome_22 6321881 26.55
19878 Chromosome_22 6321896 26.55
19883 Chromosome_22 6330640 27.27
19884 Chromosome_22 6330651 27.27
19888 Chromosome_22 6336439 27.27
19889 Chromosome_22 6336471 27.64
19898 Chromosome_22 6448688 26.91
19912 Chromosome_22 7067395 30.62
19913 Chromosome_22 7067449 30.62
19914 Chromosome_22 7082870 30.62
19929 Chromosome_22 7228655 31.35
19934 Chromosome_22 7228691 30.99
19938 Chromosome_22 7245830 9.15
19939 Chromosome_22 7245833 9.15
19952 Chromosome_22 7275275 30.99
19953 Chromosome_22 7368537 32.08
19955 Chromosome_22 7368605 32.08
19968 Chromosome_22 7393967 32.44
19970 Chromosome_22 7393994 32.44
19971 Chromosome_22 7393995 32.44
19974 Chromosome_22 7394029 32.44
19985 Chromosome_22 7471675 22.21
19987 Chromosome_22 7471690 22.21
19991 Chromosome_22 7618776 34.67
19996 Chromosome_22 7779373 36.13
19997 Chromosome_22 7779390 36.13
19998 Chromosome_22 7779398 36.13
19999 Chromosome_22 7779402 36.13
20000 Chromosome_22 7779418 36.13
20002 Chromosome_22 7863384 36.13
20003 Chromosome_22 7863392 36.13
20004 Chromosome_22 7863397 35.77
20011 Chromosome_22 7956502 36.13
20012 Chromosome_22 7956535 35.77
20013 Chromosome_22 8035818 35.77
20035 Chromosome_22 8251809 36.86
20039 Chromosome_22 8373171 36.86
20040 Chromosome_22 8373174 36.86
20041 Chromosome_22 8386851 36.86
20043 Chromosome_22 8386883 36.86
20044 Chromosome_22 8386919 36.86
20053 Chromosome_22 8524741 50.52
20054 Chromosome_22 8524742 19.97
20055 Chromosome_22 8524743 19.97
20056 Chromosome_22 8524747 19.97
20059 Chromosome_22 8524753 45.10
20060 Chromosome_22 8524758 45.10
20062 Chromosome_22 8524766 19.97
20064 Chromosome_22 8524769 19.97
20065 Chromosome_22 8524772 45.10
20066 Chromosome_22 8524780 27.17
20068 Chromosome_22 8561144 37.22
20069 Chromosome_22 8704197 37.22
20073 Chromosome_22 8759309 37.22
20074 Chromosome_22 8759316 37.22
20075 Chromosome_22 8759323 37.22
20076 Chromosome_22 8759324 37.22
20077 Chromosome_22 8759325 37.22
20080 Chromosome_22 8759382 37.22
20082 Chromosome_22 8857954 37.59
20092 Chromosome_22 8910015 37.59
20095 Chromosome_22 8969731 37.59
20097 Chromosome_22 9023532 37.59
20105 Chromosome_22 9499653 38.69
20107 Chromosome_22 9521237 38.69
20108 Chromosome_22 9521268 38.69
20115 Chromosome_22 9729181 41.27
20116 Chromosome_22 9729193 40.91
20117 Chromosome_22 9729204 41.27
20120 Chromosome_22 9765893 41.27
20121 Chromosome_22 9765928 41.27
20122 Chromosome_22 9765945 41.27
20123 Chromosome_22 9777179 41.64
20127 Chromosome_22 9794162 42.00
20132 Chromosome_22 9794228 42.36
20144 Chromosome_22 10214877 44.21
20145 Chromosome_22 10214880 44.21
20146 Chromosome_22 10214908 44.21
20155 Chromosome_22 10337505 44.21
20156 Chromosome_22 10337513 44.21
20157 Chromosome_22 10364560 55.49
20158 Chromosome_22 10364579 55.13
20160 Chromosome_22 10364615 55.13
20162 Chromosome_22 10382446 55.85
20163 Chromosome_22 10382459 55.13
20165 Chromosome_22 10387964 55.85
20166 Chromosome_22 10387992 55.49
20167 Chromosome_22 10387996 55.85
20169 Chromosome_22 10388028 55.85
20170 Chromosome_22 10388036 55.13
20172 Chromosome_22 10527737 55.85
20173 Chromosome_22 10588085 54.76
20174 Chromosome_22 10588087 54.76
20177 Chromosome_22 10662301 55.85
20178 Chromosome_22 10662307 55.85
20179 Chromosome_22 10667787 55.13
20181 Chromosome_22 10743021 55.85
20193 Chromosome_22 10772174 54.76
20195 Chromosome_22 10776555 55.13
20196 Chromosome_22 10776562 54.76
20197 Chromosome_22 10776574 55.85
20198 Chromosome_23 54353 0.00
20199 Chromosome_23 54365 0.00
20202 Chromosome_23 54424 0.00
20203 Chromosome_23 57711 0.00
20215 Chromosome_23 96899 0.00
20216 Chromosome_23 96905 0.00
20219 Chromosome_23 96927 0.00
20220 Chromosome_23 96928 0.00
20228 Chromosome_23 115766 0.00
20231 Chromosome_23 167447 0.00
20236 Chromosome_23 167520 0.00
20237 Chromosome_23 186359 0.00
20248 Chromosome_23 248892 0.00
20256 Chromosome_23 416814 1.85
20258 Chromosome_23 508294 1.85
20265 Chromosome_23 574598 2.21
20267 Chromosome_23 574608 2.21
20268 Chromosome_23 574613 2.21
20269 Chromosome_23 574660 2.21
20282 Chromosome_23 874753 3.67
20285 Chromosome_23 882742 3.67
20286 Chromosome_23 882755 3.67
20287 Chromosome_23 882763 3.31
20288 Chromosome_23 882781 3.67
20289 Chromosome_23 882782 3.31
20291 Chromosome_23 882799 3.31
20299 Chromosome_23 950418 3.31
20300 Chromosome_23 950419 3.31
20306 Chromosome_23 950443 3.67
20314 Chromosome_23 964097 3.31
20316 Chromosome_23 1075444 3.67
20325 Chromosome_23 1148250 3.31
20326 Chromosome_23 1148269 3.31
20331 Chromosome_23 1155902 3.31
20332 Chromosome_23 1155916 3.67
20345 Chromosome_23 1313797 4.04
20353 Chromosome_23 1341169 3.67
20354 Chromosome_23 1341196 3.31
20362 Chromosome_23 1462933 3.67
20364 Chromosome_23 1572931 3.67
20365 Chromosome_23 1628881 3.67
20366 Chromosome_23 1628910 3.31
20412 Chromosome_23 2336108 6.60
20413 Chromosome_23 2336127 6.60
20414 Chromosome_23 2336130 6.60
20418 Chromosome_23 2345935 6.23
20420 Chromosome_23 2345954 6.60
20423 Chromosome_23 2626436 7.70
20434 Chromosome_23 2699131 10.63
20435 Chromosome_23 2699142 10.63
20437 Chromosome_23 2725756 11.72
20442 Chromosome_23 2775318 10.99
20444 Chromosome_23 2775340 10.99
20445 Chromosome_23 2775373 12.08
20449 Chromosome_23 2903076 11.72
20455 Chromosome_23 2937644 11.72
20456 Chromosome_23 2938852 11.72
20457 Chromosome_23 2951714 11.35
20459 Chromosome_23 2951732 11.35
20461 Chromosome_23 2951767 11.72
20463 Chromosome_23 2951775 11.72
20465 Chromosome_23 3013157 10.99
20469 Chromosome_23 3013185 11.72
20472 Chromosome_23 3013218 11.35
20475 Chromosome_23 3019876 10.99
20476 Chromosome_23 3019907 10.99
20479 Chromosome_23 3019925 10.99
20480 Chromosome_23 3019926 10.99
20481 Chromosome_23 3019931 10.99
20482 Chromosome_23 3019938 10.99
20483 Chromosome_23 3019946 10.99
20484 Chromosome_23 3019949 10.99
20486 Chromosome_23 3020924 10.99
20487 Chromosome_23 3020946 11.35
20488 Chromosome_23 3040244 10.99
20490 Chromosome_23 3040251 10.99
20491 Chromosome_23 3040263 10.99
20492 Chromosome_23 3040264 10.99
20494 Chromosome_23 3043678 11.35
20495 Chromosome_23 3043717 11.35
20497 Chromosome_23 3128429 11.72
20498 Chromosome_23 3128435 11.72
20499 Chromosome_23 3128446 11.72
20500 Chromosome_23 3128449 11.72
20501 Chromosome_23 3128456 11.72
20502 Chromosome_23 3128458 11.72
20503 Chromosome_23 3128460 11.35
20504 Chromosome_23 3128462 11.35
20505 Chromosome_23 3128506 11.35
20507 Chromosome_23 3247537 11.35
20526 Chromosome_23 3371958 12.44
20531 Chromosome_23 3372021 12.44
20532 Chromosome_23 3395735 12.44
20533 Chromosome_23 3395785 12.44
20534 Chromosome_23 3395801 12.44
20537 Chromosome_23 3395812 12.44
20542 Chromosome_23 3466435 13.92
20550 Chromosome_23 3539999 15.01
20551 Chromosome_23 3540015 15.01
20552 Chromosome_23 3540017 15.01
20557 Chromosome_23 3544708 15.01
20561 Chromosome_23 3568023 15.01
20562 Chromosome_23 3568030 15.01
20563 Chromosome_23 3568038 15.01
20569 Chromosome_23 3766886 16.11
20575 Chromosome_23 3788451 16.48
20577 Chromosome_23 3815347 16.11
20579 Chromosome_23 3818713 16.48
20580 Chromosome_23 3818721 16.48
20587 Chromosome_23 3854154 16.48
20588 Chromosome_23 3854163 16.11
20589 Chromosome_23 3854182 16.11
20606 Chromosome_23 3959191 16.84
20607 Chromosome_23 4095777 17.20
20610 Chromosome_23 4097194 56.12
20611 Chromosome_23 4097203 56.12
20612 Chromosome_23 4097206 56.12
20613 Chromosome_23 4097207 56.12
20614 Chromosome_23 4097216 56.12
20615 Chromosome_23 4097258 55.76
20620 Chromosome_23 4179065 17.93
20621 Chromosome_23 4179090 17.93
20622 Chromosome_23 4179102 18.30
20624 Chromosome_23 4252150 18.66
20625 Chromosome_23 4252157 18.66
20628 Chromosome_23 4355806 20.51
20629 Chromosome_23 4355807 20.51
20636 Chromosome_23 4436030 20.51
20637 Chromosome_23 4436040 20.51
20638 Chromosome_23 4436041 20.51
20639 Chromosome_23 4436064 20.51
20640 Chromosome_23 4436069 20.51
20654 Chromosome_23 4525246 49.44
20658 Chromosome_23 4553439 21.98
20661 Chromosome_23 4553496 21.98
20662 Chromosome_23 4553526 21.98
20672 Chromosome_23 4696598 23.45
20673 Chromosome_23 4696612 23.45
20677 Chromosome_23 4703046 23.45
20684 Chromosome_23 4876932 24.92
20687 Chromosome_23 4918547 25.28
20689 Chromosome_23 4962949 26.01
20690 Chromosome_23 4962980 26.01
20691 Chromosome_23 4966377 26.01
20692 Chromosome_23 4966381 26.01
20693 Chromosome_23 4966396 26.01
20694 Chromosome_23 4966401 26.01
20697 Chromosome_23 4966434 26.01
20699 Chromosome_23 4966450 26.01
20703 Chromosome_23 5008195 27.11
20705 Chromosome_23 5039974 27.11
20706 Chromosome_23 5044819 27.11
20710 Chromosome_23 5113428 28.20
20711 Chromosome_23 5120190 28.20
20716 Chromosome_23 5133377 28.20
20717 Chromosome_23 5133381 28.20
20719 Chromosome_23 5133404 28.57
20721 Chromosome_23 5133422 28.57
20722 Chromosome_23 5188612 27.84
20723 Chromosome_23 5188622 28.57
20750 Chromosome_23 5457643 28.93
20759 Chromosome_23 5534242 30.03
20760 Chromosome_23 5534260 30.03
20761 Chromosome_23 5534287 30.03
20771 Chromosome_23 5644289 29.52
20774 Chromosome_23 5644308 7.52
20777 Chromosome_23 5644326 45.83
20781 Chromosome_23 5670244 30.76
20786 Chromosome_23 5670263 30.76
20787 Chromosome_23 5670320 30.76
20792 Chromosome_23 5741155 35.20
20795 Chromosome_23 5741185 35.20
20817 Chromosome_23 6004298 32.98
20818 Chromosome_23 6004306 32.98
20831 Chromosome_23 6037027 20.42
20839 Chromosome_23 6037047 20.79
20851 Chromosome_23 6037080 20.79
20852 Chromosome_23 6037081 20.79
20866 Chromosome_23 6272851 34.83
20869 Chromosome_23 6321923 35.19
20870 Chromosome_23 6321931 35.19
20872 Chromosome_23 6321953 34.83
20873 Chromosome_23 6321960 34.83
20874 Chromosome_23 6321968 35.19
20875 Chromosome_23 6321973 35.19
20879 Chromosome_23 6384830 35.56
20890 Chromosome_23 6703137 36.29
20900 Chromosome_23 6734118 36.29
20912 Chromosome_23 6782725 36.65
20913 Chromosome_23 6834744 37.38
20914 Chromosome_23 6834814 37.74
20915 Chromosome_23 6899296 38.11
20938 Chromosome_23 7182527 38.11
20946 Chromosome_23 7244004 38.11
20947 Chromosome_23 7244027 38.11
20948 Chromosome_23 7244034 38.11
20949 Chromosome_23 7244050 38.11
20951 Chromosome_23 7294348 38.11
20962 Chromosome_23 7418329 38.47
20963 Chromosome_23 7418343 38.47
20964 Chromosome_23 7418389 38.47
20966 Chromosome_23 7418413 38.47
20967 Chromosome_23 7418427 38.47
20972 Chromosome_23 7671193 9.62
20975 Chromosome_23 7671206 9.62
20979 Chromosome_23 7671233 1.82
20980 Chromosome_23 7671234 9.62
20982 Chromosome_23 7677911 39.56
20983 Chromosome_23 7677913 39.20
20984 Chromosome_23 7677943 39.56
20985 Chromosome_23 7677987 39.20
21004 Chromosome_23 7893411 40.66
21007 Chromosome_23 7976196 40.66
21009 Chromosome_23 7976207 40.66
21016 Chromosome_23 7976245 41.03
21025 Chromosome_23 8210697 42.13
21026 Chromosome_23 8210742 42.49
21027 Chromosome_23 8219934 42.13
21040 Chromosome_23 8300525 42.13
21041 Chromosome_23 8300540 42.13
21042 Chromosome_23 8300543 42.13
21043 Chromosome_23 8300549 42.13
21044 Chromosome_23 8300575 42.13
21045 Chromosome_23 8338926 42.85
21047 Chromosome_23 8338971 42.85
21051 Chromosome_23 8484719 48.81
21059 Chromosome_23 8779435 52.57
21060 Chromosome_23 8779437 52.57
21061 Chromosome_23 8779440 52.57
21062 Chromosome_23 8779450 52.57
21074 Chromosome_23 8908298 52.94
21076 Chromosome_23 8908357 52.57
21082 Chromosome_23 9066737 53.30
21088 Chromosome_23 9070945 52.94
21090 Chromosome_23 9070952 52.94
21093 Chromosome_23 9070974 52.94
21102 Chromosome_23 9236904 52.94
21103 Chromosome_23 9236952 52.94
21111 Chromosome_23 9255421 52.94
21113 Chromosome_23 9255435 52.94
21117 Chromosome_23 9255456 52.94
21119 Chromosome_23 9255467 52.94
21120 Chromosome_23 9354367 48.54
21123 Chromosome_23 9418647 53.66
21124 Chromosome_23 9418664 53.66
21126 Chromosome_23 9418697 53.66
21127 Chromosome_23 9418703 53.66
21139 Chromosome_23 9510600 56.65
21143 Chromosome_23 9841466 57.75
21148 Chromosome_23 10108277 59.21
21149 Chromosome_23 10108282 59.21
21150 Chromosome_23 10108283 59.21
21153 Chromosome_23 10126926 58.85
21155 Chromosome_23 10126944 58.85
21156 Chromosome_23 10126964 58.85
21157 Chromosome_23 10126969 58.85
21158 Chromosome_23 10126981 58.85
21159 Chromosome_23 10126985 58.85
21166 Chromosome_23 10190116 59.21
21167 Chromosome_23 10190141 59.57
21168 Chromosome_23 10190149 59.57
21169 Chromosome_23 10190151 59.57
21177 Chromosome_23 10291185 59.21
21199 Chromosome_23 10704537 61.41
21200 Chromosome_23 10704540 61.41
21201 Chromosome_23 10704551 61.04
21202 Chromosome_23 10704560 61.41
21203 Chromosome_23 10704579 61.04
21229 Chromosome_24 2364 55.27
21280 Chromosome_24 52056 1.09
21305 Chromosome_24 171869 1.09
21307 Chromosome_24 210685 1.09
21310 Chromosome_24 210766 0.73
21311 Chromosome_24 210771 0.73
21313 Chromosome_24 314023 0.00
21314 Chromosome_24 404202 1.82
21315 Chromosome_24 404209 1.82
21316 Chromosome_24 404274 1.82
21319 Chromosome_24 506398 22.49
21320 Chromosome_24 506401 2.93
21323 Chromosome_24 545896 2.19
21324 Chromosome_24 545897 2.55
21326 Chromosome_24 545942 2.19
21328 Chromosome_24 582703 35.73
21331 Chromosome_24 582725 8.99
21333 Chromosome_24 582760 8.99
21338 Chromosome_24 608946 0.00
21354 Chromosome_24 780536 14.16
21355 Chromosome_24 780566 14.16
21356 Chromosome_24 780578 14.16
21365 Chromosome_24 1155724 11.20
21366 Chromosome_24 1155735 11.56
21368 Chromosome_24 1155772 11.56
21369 Chromosome_24 1155775 11.56
21370 Chromosome_24 1155780 11.56
21371 Chromosome_24 1155784 11.56
21372 Chromosome_24 1240043 10.83
21375 Chromosome_24 1357927 8.26
21376 Chromosome_24 1378553 9.36
21377 Chromosome_24 1383461 9.36
21380 Chromosome_24 1383495 9.36
21382 Chromosome_24 1383543 9.36
21383 Chromosome_24 1399218 9.36
21386 Chromosome_24 1399232 9.36
21387 Chromosome_24 1399238 9.36
21388 Chromosome_24 1399257 9.36
21389 Chromosome_24 1399258 9.36
21390 Chromosome_24 1399266 9.36
21393 Chromosome_24 1719700 14.16
21483 Chromosome_24 1961733 16.01
21486 Chromosome_24 1961748 16.01
21493 Chromosome_24 2024525 17.11
21495 Chromosome_24 2159075 18.95
21496 Chromosome_24 2159105 18.95
21499 Chromosome_24 2159138 18.95
21501 Chromosome_24 2308224 28.10
21502 Chromosome_24 2308266 28.82
21524 Chromosome_24 2577808 46.49
21529 Chromosome_24 2577838 30.83
21530 Chromosome_24 2577839 34.27
21533 Chromosome_24 2591733 31.19
21543 Chromosome_24 2647778 31.19
21555 Chromosome_24 3000381 31.56
21569 Chromosome_24 3093713 31.92
21575 Chromosome_24 3383489 64.71
21577 Chromosome_24 3383653 65.08
21578 Chromosome_24 3383682 65.08
21579 Chromosome_24 3383716 64.71
21589 Chromosome_24 3528519 34.13
21590 Chromosome_24 3528541 34.13
21591 Chromosome_24 3528544 33.77
21592 Chromosome_24 3528553 34.13
21593 Chromosome_24 3553916 33.77
21594 Chromosome_24 3677561 47.68
21595 Chromosome_24 3677566 47.68
21596 Chromosome_24 3677578 47.68
21597 Chromosome_24 3677612 48.04
21600 Chromosome_24 3677632 47.68
21614 Chromosome_24 4155241 39.08
21615 Chromosome_24 4155243 39.81
21616 Chromosome_24 4155248 39.81
21617 Chromosome_24 4155250 39.08
21621 Chromosome_24 4378176 42.03
21622 Chromosome_24 4378222 42.03
21627 Chromosome_24 4523406 44.63
21633 Chromosome_24 4542544 3.31
21635 Chromosome_24 4542548 3.31
21638 Chromosome_24 4542560 3.31
21640 Chromosome_24 4713386 45.36
21641 Chromosome_24 4713393 45.36
21645 Chromosome_24 4766038 46.09
21646 Chromosome_24 4766042 46.09
21649 Chromosome_24 4766098 46.09
21650 Chromosome_24 4766111 46.09
21653 Chromosome_24 4849475 46.46
21654 Chromosome_24 4849478 46.46
21655 Chromosome_24 4849484 46.09
21666 Chromosome_24 5000844 47.55
21667 Chromosome_24 5000847 47.55
21668 Chromosome_24 5000855 47.19
21669 Chromosome_24 5000874 47.55
21673 Chromosome_24 5135031 48.28
21676 Chromosome_24 5143538 48.28
21678 Chromosome_24 5151611 48.28
21679 Chromosome_24 5197414 48.64
21680 Chromosome_24 5197454 48.64
21691 Chromosome_24 5572533 27.67
21692 Chromosome_24 5572574 47.66
21695 Chromosome_24 5591440 52.36
21696 Chromosome_24 5591454 52.36
21698 Chromosome_24 5591499 52.36
21701 Chromosome_24 5599672 52.36
21704 Chromosome_24 5599739 51.63
21761 Chromosome_24 6275485 64.71
21799 Chromosome_24 6306379 62.88
21803 Chromosome_24 6306391 55.27
21806 Chromosome_24 6306972 55.63
21807 Chromosome_24 6306973 55.63
21812 Chromosome_24 6307024 55.27
21830 Chromosome_24 6345154 54.54
21836 Chromosome_24 6363931 56.36
21837 Chromosome_24 6363935 54.18
21838 Chromosome_24 6363936 52.36
21839 Chromosome_24 6363938 54.18
21840 Chromosome_24 6363940 53.82
21841 Chromosome_24 6363956 54.91
21842 Chromosome_24 6363972 52.36
21844 Chromosome_24 6363982 54.91
21846 Chromosome_24 6363993 53.45
21847 Chromosome_24 6363998 53.45
21848 Chromosome_24 6364010 54.18
21853 Chromosome_24 6364142 54.91
21855 Chromosome_24 6365787 62.88
21856 Chromosome_24 6365807 62.88
21857 Chromosome_24 6365823 28.42
21859 Chromosome_25 39529 37.10
21860 Chromosome_25 39543 35.64
21861 Chromosome_25 39544 36.73
21862 Chromosome_25 39585 35.64
21863 Chromosome_25 39594 37.10
21864 Chromosome_25 39605 37.10
21865 Chromosome_25 48063 36.73
21866 Chromosome_25 50547 36.73
21869 Chromosome_25 50555 36.73
21872 Chromosome_25 50574 36.73
21873 Chromosome_25 60504 36.73
